entry_id,model,model_label,domain,task_id8,task_id,step_index,step_num,kind,is_annotatable,sleep_seconds,video_offset_sec,action_summary,action_text,response_chars,reward,done_flag
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,5,6,action,True,,80.281,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.press('enter')","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Press Enter a few times to see if there's pending input\npyautogui.press('enter')\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(0.5)",527,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,6,7,action,True,,93.391,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.hotkey('ctrl', 'l')","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Clear the terminal and try again\npyautogui.hotkey('ctrl', 'l')\ntime.sleep(0.5)\npyautogui.typewrite('ls -la /tmp/test_files/', interval=0.05)\ntime.sleep(0.3)\npyautogui.press('enter')\ntime.sleep(1.5)",504,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,7,8,action,True,,115.578,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal area to ensure focus\npyautogui.click(323, 278)\ntime.sleep(0.5)\npyautogui.hotkey('ctrl', 'l')\ntime.sleep(1)",418,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,8,9,action,True,,131.859,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal to ensure focus, then type the command\npyautogui.click(323, 278)\ntime.sleep(0.3)\npyautogui.hotkey('ctrl', 'l')\ntime.sleep(0.5)\npyautogui.typewrite('ls -la /tmp/test_files/ && mkdir -p /tmp/test_files/old_files /tmp/test_files/new_files', interval=0.03)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(2)",701,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,9,10,action,True,,158.219,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal to ensure focus\npyautogui.click(323, 278)\ntime.sleep(0.3)\n\n# Find files older than 30 days, compress them into the old_files directory\n# Then move other files (newer) to the new_files directory\ncommand = ""cd /tmp/test_files && mkdir -p old_files new_files && find . -maxdepth 1 -type f -mtime +30 -exec gzip {} \\\n-exec mv {}.gz old_files/ \\\n&& find . -maxdepth 1 -type f -exec mv {} new_files/ \\\n&& ls -la old_files/ new_files/""\npyautogui.typewrite(command, interval=0.02)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(3)",1053,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,10,11,action,True,,173.156,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal to ensure focus\npyautogui.click(323, 278)\ntime.sleep(0.3)\n\n# Run a verification command to check the current state\npyautogui.typewrite('echo ""TASK_CHECK"" && ls -la /tmp/test_files/ && echo ""---OLD---"" && ls -la /tmp/test_files/old_files/ && echo ""---NEW---"" && ls -la /tmp/test_files/new_files/', interval=0.02)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(3)",821,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,11,12,action,True,,199.969,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal to ensure focus\npyautogui.click(323, 278)\ntime.sleep(0.3)\n\n# Run a comprehensive task command\npyautogui.typewrite('cd /tmp && mkdir -p test_files/old_files test_files/new_files && for f in test_files/*\ndo if [ -f ""$f"" ]\nthen if find ""$f"" -mtime +30 | grep -q .\nthen gzip -c ""$f"" > ""test_files/old_files/$(basename $f).gz"" && rm ""$f""\nelse mv ""$f"" test_files/new_files/\nfi\nfi\ndone && echo DONE && find test_files -type f', interval=0.02)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(5)",895,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,12,13,action,True,,213.188,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click on the terminal to ensure focus\npyautogui.click(323, 278)\ntime.sleep(0.3)\n\n# Clear screen and run a clear verification\npyautogui.keyDown('ctrl')\npyautogui.press('l')\npyautogui.keyUp('ctrl')\ntime.sleep(0.5)\npyautogui.typewrite('clear && pwd && ls -la /tmp/test_files/ && ls -la /tmp/test_files/old_files/ 2>/dev/null\nls -la /tmp/test_files/new_files/ 2>/dev/null', interval=0.02)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(3)",809,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,13,14,action,True,,226.906,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(516, 278)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Click somewhere safe to dismiss notification, then on terminal\npyautogui.click(516, 278)\ntime.sleep(0.3)\n\n# First check the actual state of files\npyautogui.typewrite('ls -la /tmp/test_files/ 2>/dev/null || echo ""DIR_NOT_EXIST""\ndate', interval=0.02)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(2)",885,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,14,15,action,True,,246.438,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | # Try clicking directly on the prompt text area","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# Try clicking directly on the prompt text area\npyautogui.click(323, 109)\ntime.sleep(0.5)\n\n# Press Enter to see if there's anything in the buffer\npyautogui.press('enter')\ntime.sleep(0.5)\n\n# Try simple echo command\npyautogui.typewrite('echo HELLO_TEST', interval=0.03)\ntime.sleep(0.3)\npyautogui.press('enter')\ntime.sleep(1.5)",976,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,15,16,action,True,,268.469,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.press('t')","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# First try to open a new terminal using keyboard shortcut\npyautogui.keyDown('ctrl')\npyautogui.keyDown('alt')\npyautogui.press('t')\npyautogui.keyUp('alt')\npyautogui.keyUp('ctrl')\ntime.sleep(2)",1092,0,False
minimax__37887e8c,minimax,MiniMax-M3,os,37887e8c,37887e8c-da15-4192-923c-08fa390a176d,16,17,action,True,,287.375,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(323, 681)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\nimport time\n\n# The new terminal is at the bottom, focused\n# First check the directory state\npyautogui.click(323, 681)\ntime.sleep(0.3)\n\n# Run a comprehensive command to check and prepare everything\ncmd = 'ls /tmp/ && echo ""---"" && ls -la /tmp/test_files/ 2>/dev/null || echo ""NO_TEST_FILES_DIR""'\npyautogui.typewrite(cmd, interval=0.015)\ntime.sleep(0.5)\npyautogui.press('enter')\ntime.sleep(2)",1118,0,False
